%time,field.header.seq,field.header.stamp,field.header.frame_id,field.unique_id,field.steer_angle,field.kph,field.wheel_speed,field.engine_rpm,field.gear_location,field.drivingMode,field.brake_pedal,field.accel_pedal,field.left_signal,field.right_signal,field.is_aeb,field.is_estop,field.is_emergency,field.cmd_vel
1744960600642801760,508921,0,,1,0.0,19.0,80.0,1574.8,4,1,1,0,0,0,0,0,0,-1
1744960600662842634,508922,0,,1,0.0,19.0,80.0,1556.8,4,1,1,0,0,0,0,0,0,-1
1744960600682848681,508923,0,,1,0.0,19.0,80.0,1511.6,4,1,1,0,0,0,0,0,0,-1
1744960600703505331,508924,0,,1,0.0,19.0,80.0,1472.0,4,1,1,0,0,0,0,0,0,-1
1744960600723376986,508925,0,,1,0.0,19.0,80.0,1431.2,4,1,1,0,0,0,0,0,0,-1
1744960600743036024,508926,0,,1,0.0,19.0,80.0,1401.2,4,1,1,0,0,0,0,0,0,-1
1744960600763053984,508927,0,,1,0.0,19.0,80.0,1380.8,4,1,1,0,0,0,0,0,0,-1
1744960600783396648,508928,0,,1,0.0,19.0,80.0,1342.8,4,1,1,0,0,0,0,0,0,-1
1744960600802837844,508929,0,,1,0.0,19.0,80.0,1304.4,4,1,1,0,0,0,0,0,0,-1
1744960600822845773,508930,0,,1,0.0,19.0,80.0,1264.4,4,1,1,0,0,0,0,0,0,-1
1744960600842808533,508931,0,,1,0.0,19.0,80.0,1233.6,4,1,1,0,0,0,0,0,0,-1
1744960600862923967,508932,0,,1,0.0,19.0,80.0,1225.2,4,1,1,0,0,0,0,0,0,-1
1744960600882868970,508933,0,,1,0.0,19.0,80.0,1199.6,4,1,1,0,0,0,0,0,0,-1
1744960600902828391,508934,0,,1,0.0,19.0,80.0,1139.2,4,1,1,0,0,0,0,0,0,-1
1744960600922773581,508935,0,,1,0.0,19.0,80.0,1132.4,4,1,1,0,0,0,0,0,0,-1
1744960600942932562,508936,0,,1,0.0,19.0,80.0,1161.6,4,1,1,0,0,0,0,0,0,-1
1744960600962867384,508937,0,,1,0.0,19.0,80.0,1166.0,4,1,1,0,0,0,0,0,0,-1
1744960600982816240,508938,0,,1,0.0,19.0,80.0,1150.8,4,1,1,0,0,0,0,0,0,-1
1744960601003217985,508939,0,,1,0.0,19.0,80.0,1120.8,4,1,1,0,0,0,0,0,0,-1
1744960601023480365,508940,0,,1,0.0,19.0,80.0,1104.4,4,1,1,0,0,0,0,0,0,-1
1744960601043166369,508941,0,,1,0.0,19.0,80.0,1109.2,4,1,1,0,0,0,0,0,0,-1
1744960601062949233,508942,0,,1,0.0,19.0,80.0,1075.2,4,1,1,0,0,0,0,0,0,-1
1744960601082837369,508943,0,,1,0.0,19.0,80.0,1097.6,4,1,1,0,0,0,0,0,0,-1
1744960601103163862,508944,0,,1,0.0,19.0,80.0,1102.0,4,1,1,0,0,0,0,0,0,-1
